,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:48.327,16
3,2,Fernando Alonso,Ferrari,+0.105s,14
2,3,Mark Webber,Red Bull Racing Renault,+0.206s,16
18,4,Jean-Eric Vergne,STR Ferrari,+0.449s,15
4,5,Felipe Massa,Ferrari,+0.461s,15
5,6,Jenson Button,McLaren Mercedes,+0.555s,13
12,7,Esteban Gutierrez ,Sauber Ferrari,+0.603s,18
8,8,Romain Grosjean,Lotus Renault,+0.640s,14
9,9,Nico Rosberg,Mercedes,+0.666s,16
7,10,Kimi Räikkönen,Lotus Renault,+0.681s,17
19,11,Daniel Ricciardo,STR Ferrari,+0.708s,15
10,12,Lewis Hamilton,Mercedes,+0.719s,17
15,13,Adrian Sutil,Force India Mercedes,+0.795s,15
17,14,Valtteri Bottas,Williams Renault,+0.850s,15
14,15,Paul di Resta,Force India Mercedes,+0.899s,14
6,16,Sergio Perez,McLaren Mercedes,+1.090s,14
11,17,Nico Hulkenberg,Sauber Ferrari,+1.151s,19
16,18,Pastor Maldonado,Williams Renault,+2.091s,14
20,19,Charles Pic,Caterham Renault,+3.089s,15
21,20,Giedo van der Garde,Caterham Renault,+3.473s,18
22,21,Jules Bianchi,Marussia Cosworth,+3.894s,17
23,22,Max Chilton,Marussia Cosworth,+5.180s,18
