,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:49.331,22
2,2,Mark Webber,Red Bull Racing Renault,+0.059s,34
8,3,Romain Grosjean,Lotus Renault,+0.818s,34
4,4,Felipe Massa,Ferrari,+0.833s,27
18,5,Jean-Eric Vergne,STR Ferrari,+0.922s,28
7,6,Kimi Räikkönen,Lotus Renault,+0.987s,33
3,7,Fernando Alonso,Ferrari,+1.179s,21
6,8,Sergio Perez,McLaren Mercedes,+1.205s,27
9,9,Nico Rosberg,Mercedes,+1.270s,33
14,10,Paul di Resta,Force India Mercedes,+1.280s,27
15,11,Adrian Sutil,Force India Mercedes,+1.298s,30
10,12,Lewis Hamilton,Mercedes,+1.420s,27
11,13,Nico Hulkenberg,Sauber Ferrari,+1.641s,33
16,14,Pastor Maldonado,Williams Renault,+1.660s,28
5,15,Jenson Button,McLaren Mercedes,+1.864s,28
19,16,Daniel Ricciardo,STR Ferrari,+2.116s,26
17,17,Valtteri Bottas,Williams Renault,+2.237s,28
12,18,Esteban Gutierrez ,Sauber Ferrari,+2.313s,26
21,19,Giedo van der Garde,Caterham Renault,+3.826s,21
20,20,Charles Pic,Caterham Renault,+3.920s,29
22,21,Jules Bianchi,Marussia Cosworth,+4.151s,28
23,22,Max Chilton,Marussia Cosworth,+5.087s,12
