,Position,Driver,Car,Time / Gap,Laps
3,1,Fernando Alonso,Ferrari,1:55.198,11
14,2,Paul di Resta,Force India Mercedes,+0.026s,10
15,3,Adrian Sutil,Force India Mercedes,+0.175s,11
6,4,Sergio Perez,McLaren Mercedes,+0.320s,14
9,5,Nico Rosberg,Mercedes,+0.416s,10
1,6,Sebastian Vettel,Red Bull Racing Renault,+0.438s,14
12,7,Esteban Gutierrez ,Sauber Ferrari,+0.756s,18
11,8,Nico Hulkenberg,Sauber Ferrari,+0.912s,11
19,9,Daniel Ricciardo,STR Ferrari,+1.572s,14
17,10,Valtteri Bottas,Williams Renault,+1.660s,18
4,11,Felipe Massa,Ferrari,+1.665s,10
16,12,Pastor Maldonado,Williams Renault,+1.883s,14
18,13,Jean-Eric Vergne,STR Ferrari,+1.886s,17
5,14,Jenson Button,McLaren Mercedes,+2.083s,14
10,15,Lewis Hamilton,Mercedes,+2.160s,10
20,16,Heikki Kovalainen,Caterham Renault,+2.623s,16
21,17,Giedo van der Garde,Caterham Renault,+2.689s,16
23,18,Max Chilton,Marussia Cosworth,+3.402s,14
2,19,Mark Webber,Red Bull Racing Renault,+3.731s,12
22,20,Jules Bianchi,Marussia Cosworth,+4.011s,12
7,21,Kimi Räikkönen,Lotus Renault,+4.243s,11
8,22,Romain Grosjean,Lotus Renault,+7.978s,15
