,Position,Driver,Car,Time / Gap,Laps
8,1,Mika Hakkinen,McLaren Mercedes,1:21.937,31
5,2,Giancarlo Fisichella,Benetton Playlife,+0.268s,36
7,3,David Coulthard,McLaren Mercedes,+0.820s,29
2,4,Heinz-Harald Frentzen,Williams Mecachrome,+1.719s,42
3,5,Michael Schumacher,Ferrari,+1.748s,24
4,6,Eddie Irvine,Ferrari,+1.828s,43
15,7,Johnny Herbert,Sauber Petronas,+1.977s,43
6,8,Alexander Wurz,Benetton Playlife,+2.009s,40
1,9,Jacques Villeneuve,Williams Mecachrome,+2.144s,38
12,10,Jarno Trulli,Prost Peugeot,+2.254s,32
16,11,Pedro Diniz,Arrows,+2.798s,43
14,12,Jean Alesi,Sauber Petronas,+2.964s,35
11,13,Olivier Panis,Prost Peugeot,+3.182s,29
17,14,Mika Salo,Arrows,+3.463s,41
19,15,Jan Magnussen,Stewart Ford,+3.899s,33
18,16,Rubens Barrichello,Stewart Ford,+3.926s,26
9,17,Damon Hill,Jordan Mugen Honda,+4.010s,22
20,18,Ricardo Rosset,Tyrrell Ford,+4.688s,47
21,19,Toranosuke Takagi,Tyrrell Ford,+4.824s,43
10,20,Ralf Schumacher,Jordan Mugen Honda,+5.223s,24
23,21,Esteban Tuero,Minardi Ford,+5.907s,22
22,22,Shinji Nakano,Minardi Ford,+6.715s,16
