,Position,Driver,Car,Time / Gap,Laps
5,1,Giancarlo Fisichella,Benetton Playlife,1:21.145,29
7,2,David Coulthard,McLaren Mercedes,+0.946s,19
17,3,Mika Salo,Arrows,+1.026s,22
2,4,Heinz-Harald Frentzen,Williams Mecachrome,+1.078s,31
4,5,Eddie Irvine,Ferrari,+1.169s,36
6,6,Alexander Wurz,Benetton Playlife,+1.538s,29
8,7,Mika Hakkinen,McLaren Mercedes,+1.557s,21
12,8,Jarno Trulli,Prost Peugeot,+1.685s,29
18,9,Rubens Barrichello,Stewart Ford,+1.955s,21
1,10,Jacques Villeneuve,Williams Mecachrome,+2.434s,28
14,11,Jean Alesi,Sauber Petronas,+2.632s,20
19,12,Jan Magnussen,Stewart Ford,+2.678s,30
23,13,Esteban Tuero,Minardi Ford,+3.105s,23
10,14,Ralf Schumacher,Jordan Mugen Honda,+3.167s,32
21,15,Toranosuke Takagi,Tyrrell Ford,+3.311s,34
9,16,Damon Hill,Jordan Mugen Honda,+3.553s,37
16,17,Pedro Diniz,Arrows,+3.614s,21
15,18,Johnny Herbert,Sauber Petronas,+3.965s,17
22,19,Shinji Nakano,Minardi Ford,+4.367s,30
20,20,Ricardo Rosset,Tyrrell Ford,+4.470s,32
11,21,Olivier Panis,Prost Peugeot,+7.865s,5
