,Position,Driver,Car,Time
4,1,John Surtees,Ferrari,1:37.300
12,2,Graham Hill,BRM,1:38.500
8,3,Jim Clark,Lotus Climax,1:39.000
10,4,Richie Ginther,BRM,1:39.190
24,5,Dan Gurney,Lotus Climax,1:39.250
2,6,Lorenzo Bandini,Ferrari,1:40.100
22,7,Jack Brabham,Lotus Climax,1:40.400
18,8,Bruce McLaren,Cooper Climax,1:40.500
6,9,Mike Spence,Lotus Climax,1:40.900
32,10,Innes Ireland,Lotus BRM,1:41.600
58,11,Jo Bonnier,Cooper Climax,1:41.900
42,12,Masten Gregory,Lola Climax,1:42.100
20,13,Tony Maggs,Cooper Climax,1:42.200
16,14,Phil Hill,ATS,1:42.700
54,15,Jo Siffert,Lotus BRM,1:43.300
30,16,Jim  Hall ,Lotus BRM,1:43.800
40,17,Mike Hailwood,Lola Climax,1:43.900
48,18,Bob Anderson,Lola Climax,1:44.200
66,19,Maurice  Trintignant,Cooper Climax,1:44.400
14,20,Giancarlo Baghetti,ATS,1:46.800
