,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Ferrari,1:32.167,21
3,2,Jenson Button,McLaren Mercedes,+0.153s,20
10,3,Romain Grosjean,Lotus Renault,+0.191s,25
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.253s,21
9,5,Kimi Räikkönen,Lotus Renault,+0.287s,25
4,6,Lewis Hamilton,McLaren Mercedes,+0.310s,20
18,7,Pastor Maldonado,Williams Renault,+0.455s,21
15,8,Sergio Perez,Sauber Ferrari,+0.773s,19
14,9,Kamui Kobayashi,Sauber Ferrari,+0.879s,20
12,10,Nico Hulkenberg,Force India Mercedes,+0.983s,19
19,11,Bruno Senna,Williams Renault,+1.100s,25
11,12,Paul di Resta,Force India Mercedes,+1.200s,20
2,13,Mark Webber,Red Bull Racing Renault,+1.231s,24
7,14,Michael Schumacher,Mercedes,+1.295s,24
17,15,Jean-Eric Vergne,STR Ferrari,+1.506s,22
6,16,Felipe Massa,Ferrari,+1.507s,21
16,17,Daniel Ricciardo,STR Ferrari,+1.540s,21
8,18,Nico Rosberg,Mercedes,+1.566s,15
20,19,Heikki Kovalainen,Caterham Renault,+2.131s,18
21,20,Vitaly Petrov,Caterham Renault,+2.614s,20
24,21,Timo Glock,Marussia Cosworth,+4.438s,18
25,22,Charles Pic,Marussia Cosworth,+4.893s,14
23,23,Narain Karthikeyan,HRT Cosworth,+5.102s,23
22,24,Pedro de la Rosa,HRT Cosworth,+5.262s,17
