,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:56.345,8
14,2,Kamui Kobayashi,Sauber Ferrari,+0.129s,16
7,3,Michael Schumacher,Mercedes,+0.200s,12
8,4,Nico Rosberg,Mercedes,+0.222s,9
15,5,Sergio Perez,Sauber Ferrari,+1.148s,13
3,6,Jenson Button,McLaren Mercedes,+1.603s,9
20,7,Heikki Kovalainen,Caterham Renault,+2.235s,10
9,8,Kimi Räikkönen,Lotus Renault,+2.552s,8
12,9,Nico Hulkenberg,Force India Mercedes,+2.598s,12
5,10,Fernando Alonso,Ferrari,+2.670s,14
11,11,Paul di Resta,Force India Mercedes,+3.084s,9
18,12,Pastor Maldonado,Williams Renault,+3.127s,6
1,13,Sebastian Vettel,Red Bull Racing Renault,+3.131s,10
17,14,Jean-Eric Vergne,STR Ferrari,+3.509s,7
6,15,Felipe Massa,Ferrari,+4.220s,7
24,16,Timo Glock,Marussia Cosworth,+4.475s,11
19,17,Bruno Senna,Williams Renault,+4.754s,6
21,18,Vitaly Petrov,Caterham Renault,+5.003s,12
25,19,Charles Pic,Marussia Cosworth,+7.374s,8
23,20,Narain Karthikeyan,HRT Cosworth,+8.429s,8
10,21,Romain Grosjean,Lotus Renault,,1
16,22,Daniel Ricciardo,STR Ferrari,,2
2,23,Mark Webber,Red Bull Racing Renault,,1
