,Position,Driver,Car,Laps,Time,Points
2,1,Mark Webber,Red Bull Racing Renault,52,1:25:11.288,25
5,2,Fernando Alonso,Ferrari,52,+3.060s,18
1,3,Sebastian Vettel,Red Bull Racing Renault,52,+4.836s,15
6,4,Felipe Massa,Ferrari,52,+9.519s,12
9,5,Kimi Räikkönen,Lotus Renault,52,+10.314s,10
10,6,Romain Grosjean,Lotus Renault,52,+17.101s,8
7,7,Michael Schumacher,Mercedes,52,+29.153s,6
4,8,Lewis Hamilton,McLaren Mercedes,52,+36.463s,4
19,9,Bruno Senna,Williams Renault,52,+43.347s,2
3,10,Jenson Button,McLaren Mercedes,52,+44.444s,1
14,11,Kamui Kobayashi,Sauber Ferrari,52,+45.370s,0
12,12,Nico Hulkenberg,Force India Mercedes,52,+47.856s,0
16,13,Daniel Ricciardo,STR Ferrari,52,+51.241s,0
17,14,Jean-Eric Vergne,STR Ferrari,52,+53.313s,0
8,15,Nico Rosberg,Mercedes,52,+57.394s,0
18,16,Pastor Maldonado,Williams Renault,51,+1 lap,0
20,17,Heikki Kovalainen,Caterham Renault,51,+1 lap,0
24,18,Timo Glock,Marussia Cosworth,51,+1 lap,0
25,19,Charles Pic,Marussia Cosworth,51,+1 lap,0
22,20,Pedro de la Rosa,HRT Cosworth,50,+2 laps,0
23,21,Narain Karthikeyan,HRT Cosworth,50,+2 laps,0
15,NC,Sergio Perez,Sauber Ferrari,11,DNF,0
11,NC,Paul di Resta,Force India Mercedes,2,DNF,0
21,NC,Vitaly Petrov,Caterham Renault,,DNS,0
