,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:26.852,26
5,2,Sebastian Vettel,Ferrari,+0.408s,37
6,3,Nico Rosberg,Mercedes,+0.764s,35
7,4,Kimi Räikkönen,Ferrari,+0.928s,36
26,5,Daniil Kvyat,Red Bull Racing Renault,+1.091s,25
33,6,Max Verstappen,STR Renault,+1.165s,32
22,7,Jenson Button,McLaren Honda,+1.642s,31
77,8,Valtteri Bottas,Williams Mercedes,+1.673s,39
55,9,Carlos Sainz,STR Renault,+1.822s,31
19,10,Felipe Massa,Williams Mercedes,+1.860s,36
14,11,Fernando Alonso,McLaren Honda,+1.871s,28
8,12,Romain Grosjean,Lotus Mercedes,+2.234s,14
3,13,Daniel Ricciardo,Red Bull Racing Renault,+2.246s,4
13,14,Pastor Maldonado,Lotus Mercedes,+2.365s,34
12,15,Felipe Nasr,Sauber Ferrari,+2.481s,37
9,16,Marcus Ericsson,Sauber Ferrari,+2.509s,34
27,17,Nico Hulkenberg,Force India Mercedes,+2.749s,38
11,18,Sergio Perez,Force India Mercedes,+2.855s,35
28,19,Will Stevens,Marussia Ferrari,+5.077s,30
98,20,Roberto Merhi,Marussia Ferrari,+5.899s,23
