,Position,Driver,Car,Laps,Time,Points
6,1,Nico Rosberg,Mercedes,66,1:41:12.555,25
44,2,Lewis Hamilton,Mercedes,66,+17.551s,18
5,3,Sebastian Vettel,Ferrari,66,+45.342s,15
77,4,Valtteri Bottas,Williams Mercedes,66,+59.217s,12
7,5,Kimi Räikkönen,Ferrari,66,+60.002s,10
19,6,Felipe Massa,Williams Mercedes,66,+81.314s,8
3,7,Daniel Ricciardo,Red Bull Racing Renault,65,+1 lap,6
8,8,Romain Grosjean,Lotus Mercedes,65,+1 lap,4
55,9,Carlos Sainz,STR Renault,65,+1 lap,2
26,10,Daniil Kvyat,Red Bull Racing Renault,65,+1 lap,1
33,11,Max Verstappen,STR Renault,65,+1 lap,0
12,12,Felipe Nasr,Sauber Ferrari,65,+1 lap,0
11,13,Sergio Perez,Force India Mercedes,65,+1 lap,0
9,14,Marcus Ericsson,Sauber Ferrari,65,+1 lap,0
27,15,Nico Hulkenberg,Force India Mercedes,65,+1 lap,0
22,16,Jenson Button,McLaren Honda,65,+1 lap,0
28,17,Will Stevens,Marussia Ferrari,63,+3 laps,0
98,18,Roberto Merhi,Marussia Ferrari,62,+4 laps,0
13,NC,Pastor Maldonado,Lotus Mercedes,45,DNF,0
14,NC,Fernando Alonso,McLaren Honda,26,DNF,0
