,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:26.828,28
44,2,Lewis Hamilton,Mercedes,+0.070s,27
5,3,Sebastian Vettel,Ferrari,+0.978s,21
7,4,Kimi Räikkönen,Ferrari,+1.004s,16
55,5,Carlos Sainz,STR Renault,+1.304s,27
33,6,Max Verstappen,STR Renault,+1.701s,23
26,7,Daniil Kvyat,Red Bull Racing Renault,+1.957s,7
19,8,Felipe Massa,Williams Mercedes,+2.003s,21
3,9,Daniel Ricciardo,Red Bull Racing Renault,+2.247s,9
12,10,Felipe Nasr,Sauber Ferrari,+2.312s,14
27,11,Nico Hulkenberg,Force India Mercedes,+2.581s,20
36,12,Raffaele Marciello,Sauber Ferrari,+2.802s,15
30,13,Jolyon Palmer,Lotus Mercedes,+2.848s,21
41,14,Susie Wolff,Williams Mercedes,+2.880s,22
14,15,Fernando Alonso,McLaren Honda,+2.985s,22
22,16,Jenson Button,McLaren Honda,+2.989s,22
11,17,Sergio Perez,Force India Mercedes,+3.268s,19
13,18,Pastor Maldonado,Lotus Mercedes,+3.282s,7
28,19,Will Stevens,Marussia Ferrari,+5.643s,22
98,20,Roberto Merhi,Marussia Ferrari,+5.819s,20
