,Position,Driver,Car,Time / Gap,Laps
38,1,Robert Kubica,Sauber BMW,1:16.794,31
36,2,Anthony Davidson,Honda,+0.339s,29
12,3,Jenson Button,Honda,+1.366s,4
7,4,Ralf Schumacher,Toyota,+1.958s,6
39,5,Adrian Sutil,MF1 Toyota,+1.983s,32
40,6,Neel Jani,STR Cosworth,+2.168s,21
35,7,Alexander Wurz,Williams Cosworth,+2.261s,17
17,8,Jacques Villeneuve,Sauber BMW,+2.269s,6
37,9,Robert Doornbos,RBR Ferrari,+2.517s,20
10,10,Nico Rosberg,Williams Cosworth,+2.607s,6
19,11,Christijan Albers,MF1 Toyota,+2.671s,7
8,12,Jarno Trulli,Toyota,+3.012s,7
18,13,Tiago Monteiro,MF1 Toyota,+3.541s,7
23,14,Franck Montagny,Super Aguri Honda,+3.996s,11
22,15,Takuma Sato,Super Aguri Honda,+4.366s,10
41,16,Sakon Yamamoto,Super Aguri Honda,+7.097s,11
2,17,Giancarlo Fisichella,Renault,,1
1,18,Fernando Alonso,Renault,,1
4,19,Pedro de la Rosa,McLaren Mercedes,,1
21,20,Scott Speed,STR Cosworth,,1
20,21,Vitantonio Liuzzi,STR Cosworth,,2
14,22,David Coulthard,RBR Ferrari,,1
15,23,Christian Klien,RBR Ferrari,,1
3,24,Kimi Räikkönen,McLaren Mercedes,,1
