,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:40.696,18
6,2,Mark Webber,RBR Renault,+0.133s,15
2,3,Lewis Hamilton,McLaren Mercedes,+0.584s,13
8,4,Fernando Alonso,Ferrari,+0.794s,14
1,5,Jenson Button,McLaren Mercedes,+0.882s,17
12,6,Vitaly Petrov,Renault,+0.993s,17
3,7,Michael Schumacher,Mercedes,+0.994s,18
4,8,Nico Rosberg,Mercedes,+1.033s,17
11,9,Robert Kubica,Renault,+1.181s,18
22,10,Nick Heidfeld,Sauber Ferrari,+1.197s,20
10,11,Nico Hulkenberg,Williams Cosworth,+1.238s,18
7,12,Felipe Massa,Ferrari,+1.282s,14
9,13,Rubens Barrichello,Williams Cosworth,+1.620s,15
23,14,Kamui Kobayashi,Sauber Ferrari,+1.870s,16
14,15,Adrian Sutil,Force India Mercedes,+1.891s,18
15,16,Vitantonio Liuzzi,Force India Mercedes,+2.162s,14
17,17,Jaime Alguersuari,STR Ferrari,+2.297s,20
16,18,Sebastien Buemi,STR Ferrari,+2.648s,18
19,19,Heikki Kovalainen,Lotus Cosworth,+4.180s,15
18,20,Jarno Trulli,Lotus Cosworth,+4.352s,23
24,21,Timo Glock,Virgin Cosworth,+4.354s,20
21,22,Bruno Senna,HRT Cosworth,+4.794s,16
25,23,Lucas di Grassi,Virgin Cosworth,+4.933s,22
20,24,Christian Klien,HRT Cosworth,+5.768s,17
