,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:42.760,18
2,2,Lewis Hamilton,McLaren Mercedes,+0.609s,16
1,3,Jenson Button,McLaren Mercedes,+1.025s,19
6,4,Mark Webber,RBR Renault,+1.080s,19
11,5,Robert Kubica,Renault,+1.320s,19
8,6,Fernando Alonso,Ferrari,+1.361s,17
3,7,Michael Schumacher,Mercedes,+1.439s,19
23,8,Kamui Kobayashi,Sauber Ferrari,+1.844s,18
4,9,Nico Rosberg,Mercedes,+1.958s,19
22,10,Nick Heidfeld,Sauber Ferrari,+1.977s,19
7,11,Felipe Massa,Ferrari,+2.400s,18
12,12,Vitaly Petrov,Renault,+2.685s,21
9,13,Rubens Barrichello,Williams Cosworth,+2.714s,15
14,14,Adrian Sutil,Force India Mercedes,+2.792s,20
15,15,Vitantonio Liuzzi,Force India Mercedes,+2.825s,14
17,16,Jaime Alguersuari,STR Ferrari,+3.243s,20
10,17,Nico Hulkenberg,Williams Cosworth,+3.884s,19
16,18,Sebastien Buemi,STR Ferrari,+4.345s,22
24,19,Timo Glock,Virgin Cosworth,+5.690s,19
18,20,Jarno Trulli,Lotus Cosworth,+5.712s,17
25,21,Lucas di Grassi,Virgin Cosworth,+6.615s,13
21,22,Bruno Senna,HRT Cosworth,+6.830s,18
20,23,Christian Klien,HRT Cosworth,+7.514s,17
19,24,Fairuz Fauzy,Lotus Cosworth,+8.945s,18
