,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,Renault,1:16.712,13
36,2,Anthony Davidson,Honda,+0.160s,31
2,3,Giancarlo Fisichella,Renault,+0.176s,12
5,4,Michael Schumacher,Ferrari,+0.261s,8
4,5,Juan Pablo Montoya,McLaren Mercedes,+0.746s,7
38,6,Robert Kubica,Sauber BMW,+1.157s,19
35,7,Alexander Wurz,Williams Cosworth,+1.237s,28
12,8,Jenson Button,Honda,+1.617s,12
37,9,Robert Doornbos,RBR Ferrari,+1.682s,23
11,10,Rubens Barrichello,Honda,+1.694s,12
14,11,David Coulthard,RBR Ferrari,+1.735s,10
10,12,Nico Rosberg,Williams Cosworth,+1.768s,15
9,13,Mark Webber,Williams Cosworth,+1.859s,17
6,14,Felipe Massa,Ferrari,+1.983s,15
8,15,Jarno Trulli,Toyota,+1.991s,11
7,16,Ralf Schumacher,Toyota,+2.309s,14
17,17,Jacques Villeneuve,Sauber BMW,+2.534s,16
15,18,Christian Klien,RBR Ferrari,+2.831s,10
40,19,Neel Jani,STR Cosworth,+2.939s,25
39,20,Giorgio Mondini,MF1 Toyota,+2.957s,29
18,21,Tiago Monteiro,MF1 Toyota,+3.018s,17
20,22,Vitantonio Liuzzi,STR Cosworth,+3.145s,16
21,23,Scott Speed,STR Cosworth,+3.425s,13
19,24,Christijan Albers,MF1 Toyota,+3.840s,17
22,25,Takuma Sato,Super Aguri Honda,+4.432s,23
23,26,Franck Montagny,Super Aguri Honda,+4.882s,21
16,27,Nick Heidfeld,Sauber BMW,+49.880s,1
3,28,Kimi Räikkönen,McLaren Mercedes,,3
