,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,Williams Cosworth,1:15.907,27
36,2,Anthony Davidson,Honda,+0.168s,15
4,3,Juan Pablo Montoya,McLaren Mercedes,+0.231s,24
1,4,Fernando Alonso,Renault,+0.314s,18
37,5,Robert Doornbos,RBR Ferrari,+0.385s,36
3,6,Kimi Räikkönen,McLaren Mercedes,+0.800s,18
2,7,Giancarlo Fisichella,Renault,+0.814s,23
14,8,David Coulthard,RBR Ferrari,+0.963s,19
12,9,Jenson Button,Honda,+0.996s,20
6,10,Felipe Massa,Ferrari,+1.344s,25
8,11,Jarno Trulli,Toyota,+1.418s,25
18,12,Tiago Monteiro,MF1 Toyota,+1.532s,30
11,13,Rubens Barrichello,Honda,+1.549s,24
39,14,Giorgio Mondini,MF1 Toyota,+1.590s,30
5,15,Michael Schumacher,Ferrari,+1.696s,25
20,16,Vitantonio Liuzzi,STR Cosworth,+1.731s,31
9,17,Mark Webber,Williams Cosworth,+1.837s,19
7,18,Ralf Schumacher,Toyota,+1.886s,26
10,19,Nico Rosberg,Williams Cosworth,+1.938s,15
17,20,Jacques Villeneuve,Sauber BMW,+1.967s,13
15,21,Christian Klien,RBR Ferrari,+2.216s,22
16,22,Nick Heidfeld,Sauber BMW,+2.350s,10
21,23,Scott Speed,STR Cosworth,+2.513s,29
19,24,Christijan Albers,MF1 Toyota,+2.523s,24
23,25,Franck Montagny,Super Aguri Honda,+2.824s,19
38,26,Robert Kubica,Sauber BMW,+3.366s,12
40,27,Neel Jani,STR Cosworth,+3.538s,27
22,28,Takuma Sato,Super Aguri Honda,+3.896s,31
