,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:26.560,23
6,2,Jacques Villeneuve,Williams Renault,+0.468s,25
1,3,Michael Schumacher,Ferrari,+1.064s,22
11,4,Rubens Barrichello,Jordan Peugeot,+1.145s,22
4,5,Gerhard Berger,Benetton Renault,+1.436s,26
7,6,Mika Hakkinen,McLaren Mercedes,+1.453s,25
12,7,Martin Brundle,Jordan Peugeot,+1.824s,29
8,8,David Coulthard,McLaren Mercedes,+1.974s,27
3,9,Jean Alesi,Benetton Renault,+1.992s,26
2,10,Eddie Irvine,Ferrari,+2.622s,20
14,11,Johnny Herbert,Sauber Ford,+2.989s,28
17,12,Jos Verstappen,Footwork Hart,+3.124s,20
9,13,Olivier Panis,Ligier Mugen Honda,+3.181s,21
15,14,Heinz-Harald Frentzen,Sauber Ford,+3.213s,23
18,15,Ukyo Katayama,Tyrrell Yamaha,+3.217s,26
19,16,Mika Salo,Tyrrell Yamaha,+3.250s,27
10,17,Pedro Diniz,Ligier Mugen Honda,+4.183s,22
16,18,Ricardo Rosset,Footwork Hart,+4.523s,21
20,19,Pedro Lamy,Minardi Ford,+5.031s,24
21,20,Giancarlo Fisichella,Minardi Ford,+5.211s,21
