,Position,Driver,Car,Time / Gap,Laps
6,1,Jacques Villeneuve,Williams Renault,1:27.541,30
5,2,Damon Hill,Williams Renault,+0.700s,30
3,3,Jean Alesi,Benetton Renault,+0.823s,20
8,4,David Coulthard,McLaren Mercedes,+0.876s,30
1,5,Michael Schumacher,Ferrari,+0.895s,30
7,6,Mika Hakkinen,McLaren Mercedes,+1.347s,25
4,7,Gerhard Berger,Benetton Renault,+1.472s,30
11,8,Rubens Barrichello,Jordan Peugeot,+1.596s,27
12,9,Martin Brundle,Jordan Peugeot,+1.605s,29
9,10,Olivier Panis,Ligier Mugen Honda,+1.695s,25
15,11,Heinz-Harald Frentzen,Sauber Ford,+1.771s,29
2,12,Eddie Irvine,Ferrari,+1.917s,28
17,13,Jos Verstappen,Footwork Hart,+2.212s,14
19,14,Mika Salo,Tyrrell Yamaha,+2.847s,19
14,15,Johnny Herbert,Sauber Ford,+2.918s,30
18,16,Ukyo Katayama,Tyrrell Yamaha,+3.285s,16
10,17,Pedro Diniz,Ligier Mugen Honda,+3.288s,20
16,18,Ricardo Rosset,Footwork Hart,+3.491s,28
21,19,Giancarlo Fisichella,Minardi Ford,+3.909s,30
20,20,Pedro Lamy,Minardi Ford,+4.120s,30
