,Position,Driver,Car,Laps,Time,Points
6,1,Jacques Villeneuve,Williams Renault,61,1:33:00.874,10
4,2,Gerhard Berger,Benetton Renault,61,+19.026s,6
7,3,Mika Hakkinen,McLaren Mercedes,61,+50.830s,4
11,4,Rubens Barrichello,Jordan Peugeot,61,+66.716s,3
8,5,David Coulthard,McLaren Mercedes,61,+82.507s,2
12,6,Martin Brundle,Jordan Peugeot,60,+1 lap,1
19,7,Mika Salo,Tyrrell Yamaha,60,+1 lap,0
15,8,Heinz-Harald Frentzen,Sauber Ford,60,+1 lap,0
14,9,Johnny Herbert,Sauber Ford,60,+1 lap,0
17,10,Jos Verstappen,Footwork Hart,60,+1 lap,0
21,11,Giancarlo Fisichella,Minardi Ford,59,+2 laps,0
3,NC,Jean Alesi,Benetton Renault,44,DNF,0
9,NC,Olivier Panis,Ligier Mugen Honda,40,DNF,0
10,NC,Pedro Diniz,Ligier Mugen Honda,38,DNF,0
5,NC,Damon Hill,Williams Renault,26,DNF,0
20,NC,Pedro Lamy,Minardi Ford,21,DNF,0
16,NC,Ricardo Rosset,Footwork Hart,13,DNF,0
18,NC,Ukyo Katayama,Tyrrell Yamaha,12,DNF,0
2,NC,Eddie Irvine,Ferrari,5,DNF,0
1,NC,Michael Schumacher,Ferrari,3,DNF,0
