,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:20.261,25
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.002s,10
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.465s,22
44,4,Lewis Hamilton,Mercedes,+0.508s,23
7,5,Kimi Räikkönen,Ferrari,+0.598s,18
5,6,Sebastian Vettel,Ferrari,+0.924s,22
14,7,Fernando Alonso,McLaren Honda,+1.323s,11
77,8,Valtteri Bottas,Williams Mercedes,+1.388s,21
11,9,Sergio Perez,Force India Mercedes,+1.411s,22
30,10,Jolyon Palmer,Renault,+1.674s,19
19,11,Felipe Massa,Williams Mercedes,+1.714s,28
20,12,Kevin Magnussen,Renault,+1.728s,13
22,13,Jenson Button,McLaren Honda,+1.748s,11
21,14,Esteban Gutierrez ,Haas Ferrari,+1.881s,15
8,15,Romain Grosjean,Haas Ferrari,+2.023s,13
55,16,Carlos Sainz,Toro Rosso Ferrari,+2.141s,21
27,17,Nico Hulkenberg,Force India Mercedes,+2.166s,22
26,18,Daniil Kvyat,Toro Rosso Ferrari,+2.280s,18
12,19,Felipe Nasr,Sauber Ferrari,+2.555s,23
9,20,Marcus Ericsson,Sauber Ferrari,+2.958s,23
94,21,Pascal Wehrlein,MRT Mercedes,+3.050s,24
88,22,Rio Haryanto,MRT Mercedes,+3.252s,23
