,Position,Driver,Car,Time / Gap,Laps
6,1,Eddie Irvine,Ferrari,1:38.903,30
11,2,Ralf Schumacher,Jordan Peugeot,+0.008s,28
14,3,Olivier Panis,Prost Mugen Honda,+0.038s,26
4,4,Heinz-Harald Frentzen,Williams Renault,+0.495s,26
7,5,Jean Alesi,Benetton Renault,+0.551s,19
16,6,Johnny Herbert,Sauber Petronas,+0.937s,22
1,7,Damon Hill,Arrows Yamaha,+0.995s,27
10,8,David Coulthard,McLaren Mercedes,+1.042s,23
8,9,Gerhard Berger,Benetton Renault,+1.519s,25
5,10,Michael Schumacher,Ferrari,+1.557s,22
3,11,Jacques Villeneuve,Williams Renault,+1.713s,27
15,12,Shinji Nakano,Prost Mugen Honda,+1.750s,19
12,13,Giancarlo Fisichella,Jordan Peugeot,+1.817s,27
9,14,Mika Hakkinen,McLaren Mercedes,+1.821s,13
22,15,Rubens Barrichello,Stewart Ford,+2.034s,29
20,16,Ukyo Katayama,Minardi Hart,+2.255s,20
23,17,Jan Magnussen,Stewart Ford,+3.097s,26
18,18,Jos Verstappen,Tyrrell Ford,+3.387s,27
19,19,Mika Salo,Tyrrell Ford,+3.684s,28
2,20,Pedro Diniz,Arrows Yamaha,+3.990s,17
17,21,Gianni Morbidelli,Sauber Petronas,+5.833s,14
21,22,Tarso Marques,Minardi Hart,+7.379s,15
