,Position,Driver,Car,Time / Gap,Laps
11,1,Ralf Schumacher,Jordan Peugeot,1:37.372,22
9,2,Mika Hakkinen,McLaren Mercedes,+0.109s,23
12,3,Giancarlo Fisichella,Jordan Peugeot,+0.277s,28
4,4,Heinz-Harald Frentzen,Williams Renault,+0.383s,22
3,5,Jacques Villeneuve,Williams Renault,+0.386s,25
7,6,Jean Alesi,Benetton Renault,+0.533s,23
16,7,Johnny Herbert,Sauber Petronas,+0.557s,23
8,8,Gerhard Berger,Benetton Renault,+0.775s,25
15,9,Shinji Nakano,Prost Mugen Honda,+0.971s,21
5,10,Michael Schumacher,Ferrari,+1.031s,20
1,11,Damon Hill,Arrows Yamaha,+1.142s,27
22,12,Rubens Barrichello,Stewart Ford,+1.351s,23
14,13,Olivier Panis,Prost Mugen Honda,+1.444s,22
6,14,Eddie Irvine,Ferrari,+1.538s,23
23,15,Jan Magnussen,Stewart Ford,+1.575s,15
10,16,David Coulthard,McLaren Mercedes,+2.165s,16
17,17,Gianni Morbidelli,Sauber Petronas,+2.174s,23
2,18,Pedro Diniz,Arrows Yamaha,+2.330s,28
20,19,Ukyo Katayama,Minardi Hart,+2.623s,21
19,20,Mika Salo,Tyrrell Ford,+3.533s,15
21,21,Tarso Marques,Minardi Hart,+3.976s,26
18,22,Jos Verstappen,Tyrrell Ford,+3.998s,18
