,Position,Driver,Car,Time / Gap,Laps
14,1,Paul di Resta,Force India Mercedes,1:21.020,10
5,2,Jenson Button,McLaren Mercedes,+0.088s,20
8,3,Romain Grosjean,Lotus Renault,+0.238s,21
3,4,Fernando Alonso,Ferrari,+0.288s,16
7,5,Kimi Räikkönen,Lotus Renault,+0.588s,22
19,6,Daniel Ricciardo,STR Ferrari,+1.048s,18
9,7,Nico Rosberg,Mercedes,+1.382s,22
6,8,Sergio Perez,McLaren Mercedes,+1.567s,17
1,9,Sebastian Vettel,Red Bull Racing Renault,+2.027s,26
2,10,Mark Webber,Red Bull Racing Renault,+2.111s,16
4,11,Felipe Massa,Ferrari,+2.321s,13
17,12,Valtteri Bottas,Williams Renault,+2.332s,17
18,13,Jean-Eric Vergne,STR Ferrari,+2.366s,19
15,14,Adrian Sutil,Force India Mercedes,+2.397s,19
12,15,Esteban Gutierrez ,Sauber Ferrari,+2.937s,33
10,16,Lewis Hamilton,Mercedes,+4.034s,21
11,17,Nico Hulkenberg,Sauber Ferrari,+4.334s,22
21,18,Giedo van der Garde,Caterham Renault,+4.733s,21
23,19,Max Chilton,Marussia Cosworth,+4.801s,19
20,20,Alexander Rossi,Caterham Renault,+6.123s,20
16,21,Pastor Maldonado,Williams Renault,+6.502s,11
22,22,Jules Bianchi,Marussia Cosworth,+8.286s,8
