,Position,Driver,Car,Time / Gap,Laps
3,1,Fernando Alonso,Ferrari,1:14.818,48
10,2,Lewis Hamilton,Mercedes,+0.012s,45
8,3,Romain Grosjean,Lotus Renault,+0.265s,40
2,4,Mark Webber,Red Bull Racing Renault,+0.394s,46
9,5,Nico Rosberg,Mercedes,+0.431s,46
4,6,Felipe Massa,Ferrari,+0.436s,43
1,7,Sebastian Vettel,Red Bull Racing Renault,+0.462s,41
15,8,Adrian Sutil,Force India Mercedes,+0.578s,43
5,9,Jenson Button,McLaren Mercedes,+0.604s,29
19,10,Daniel Ricciardo,STR Ferrari,+0.748s,38
7,11,Kimi Räikkönen,Lotus Renault,+0.781s,35
6,12,Sergio Perez,McLaren Mercedes,+0.843s,39
14,13,Paul di Resta,Force India Mercedes,+1.037s,22
16,14,Pastor Maldonado,Williams Renault,+1.501s,46
18,15,Jean-Eric Vergne,STR Ferrari,+1.533s,38
17,16,Valtteri Bottas,Williams Renault,+1.556s,40
12,17,Esteban Gutierrez ,Sauber Ferrari,+1.657s,45
11,18,Nico Hulkenberg,Sauber Ferrari,+2.111s,35
22,19,Jules Bianchi,Marussia Cosworth,+2.252s,41
20,20,Charles Pic,Caterham Renault,+2.418s,35
23,21,Max Chilton,Marussia Cosworth,+3.070s,45
21,22,Giedo van der Garde,Caterham Renault,+3.574s,39
