,Position,Driver,Car,Laps,Time,Points
1,1,Sebastian Vettel,Red Bull Racing Renault,70,1:32:09.143,25
3,2,Fernando Alonso,Ferrari,70,+14.408s,18
10,3,Lewis Hamilton,Mercedes,70,+15.942s,15
2,4,Mark Webber,Red Bull Racing Renault,70,+25.731s,12
9,5,Nico Rosberg,Mercedes,70,+69.725s,10
18,6,Jean-Eric Vergne,STR Ferrari,69,+1 lap,8
14,7,Paul di Resta,Force India Mercedes,69,+1 lap,6
4,8,Felipe Massa,Ferrari,69,+1 lap,4
7,9,Kimi Räikkönen,Lotus Renault,69,+1 lap,2
15,10,Adrian Sutil,Force India Mercedes,69,+1 lap,1
6,11,Sergio Perez,McLaren Mercedes,69,+1 lap,0
5,12,Jenson Button,McLaren Mercedes,69,+1 lap,0
8,13,Romain Grosjean,Lotus Renault,69,+1 lap,0
17,14,Valtteri Bottas,Williams Renault,69,+1 lap,0
19,15,Daniel Ricciardo,STR Ferrari,68,+2 laps,0
16,16,Pastor Maldonado,Williams Renault,68,+2 laps,0
22,17,Jules Bianchi,Marussia Cosworth,68,+2 laps,0
20,18,Charles Pic,Caterham Renault,67,+3 laps,0
23,19,Max Chilton,Marussia Cosworth,67,+3 laps,0
12,20,Esteban Gutierrez ,Sauber Ferrari,63,DNF,0
11,NC,Nico Hulkenberg,Sauber Ferrari,45,DNF,0
21,NC,Giedo van der Garde,Caterham Renault,43,DNF,0
