,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:17.895,7
15,2,Adrian Sutil,Force India Mercedes,+0.353s,8
10,3,Lewis Hamilton,Mercedes,+0.837s,7
3,4,Fernando Alonso,Ferrari,+1.082s,10
1,5,Sebastian Vettel,Red Bull Racing Renault,+1.236s,6
9,6,Nico Rosberg,Mercedes,+1.562s,7
14,7,Paul di Resta,Force India Mercedes,+1.601s,6
4,8,Felipe Massa,Ferrari,+1.855s,9
5,9,Jenson Button,McLaren Mercedes,+1.895s,9
7,10,Kimi Räikkönen,Lotus Renault,+2.421s,8
8,11,Romain Grosjean,Lotus Renault,+2.701s,9
16,12,Pastor Maldonado,Williams Renault,+3.140s,12
19,13,Daniel Ricciardo,STR Ferrari,+3.469s,7
23,14,Max Chilton,Marussia Cosworth,+3.757s,9
11,15,Nico Hulkenberg,Sauber Ferrari,+4.126s,14
12,16,Esteban Gutierrez ,Sauber Ferrari,+4.825s,15
18,17,Jean-Eric Vergne,STR Ferrari,+5.163s,7
21,18,Giedo van der Garde,Caterham Renault,+5.237s,14
6,19,Sergio Perez,McLaren Mercedes,+5.414s,8
20,20,Charles Pic,Caterham Renault,+5.725s,12
17,21,Valtteri Bottas,Williams Renault,+6.419s,12
22,22,Jules Bianchi,Marussia Cosworth,+8.300s,9
