,Position,Driver,Car,Time / Gap,Laps
1,1,Lewis Hamilton,McLaren Mercedes,1:33.647,19
6,2,Nick Heidfeld,Sauber BMW,+0.260s,17
5,3,Robert Kubica,Sauber BMW,+0.291s,17
16,4,Nico Rosberg,Williams Toyota,+0.580s,24
22,5,Jenson Button,Brawn Mercedes,+0.787s,15
2,6,Heikki Kovalainen,McLaren Mercedes,+0.855s,24
23,7,Rubens Barrichello,Brawn Mercedes,+0.884s,18
3,8,Felipe Massa,Ferrari,+0.942s,17
14,9,Mark Webber,RBR Renault,+1.180s,21
4,10,Kimi Räikkönen,Ferrari,+1.180s,19
17,11,Kazuki Nakajima,Williams Toyota,+1.233s,24
15,12,Sebastian Vettel,RBR Renault,+1.291s,21
8,13,Nelson Piquet,Renault,+1.327s,21
20,14,Adrian Sutil,Force India Mercedes,+1.374s,18
9,15,Jarno Trulli,Toyota,+1.389s,22
21,16,Giancarlo Fisichella,Force India Mercedes,+1.395s,16
10,17,Timo Glock,Toyota,+1.686s,20
7,18,Fernando Alonso,Renault,+1.701s,24
11,19,Sebastien Bourdais,STR Ferrari,+1.706s,22
12,20,Sebastien Buemi,STR Ferrari,+1.722s,15
