,Position,Driver,Car,Time / Gap,Laps
11,1,Sergio Perez,Red Bull Racing RBPT,1:45.047,19
1,2,Max Verstappen,Red Bull Racing RBPT,+0.137s,19
55,3,Carlos Sainz,Ferrari,+0.777s,13
4,4,Lando Norris,McLaren Mercedes,+0.918s,20
14,5,Fernando Alonso,Alpine Renault,+1.014s,16
63,6,George Russell,Mercedes,+1.024s,19
16,7,Charles Leclerc,Ferrari,+1.073s,12
5,8,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.119s,18
31,9,Esteban Ocon,Alpine Renault,+1.554s,24
10,10,Pierre Gasly,AlphaTauri RBPT,+1.557s,19
3,11,Daniel Ricciardo,McLaren Mercedes,+1.599s,18
44,12,Lewis Hamilton,Mercedes,+1.722s,20
6,13,Nicholas Latifi,Williams Mercedes,+1.764s,20
23,14,Alexander Albon,Williams Mercedes,+1.789s,20
77,15,Valtteri Bottas,Alfa Romeo Ferrari,+1.834s,20
18,16,Lance Stroll,Aston Martin Aramco Mercedes,+1.928s,16
20,17,Kevin Magnussen,Haas Ferrari,+1.935s,14
22,18,Yuki Tsunoda,AlphaTauri RBPT,+1.988s,23
24,19,Guanyu Zhou,Alfa Romeo Ferrari,+2.042s,20
47,20,Mick Schumacher,Haas Ferrari,+7.447s,6
