,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:26.187,25
22,2,Jenson Button,McLaren Mercedes,+0.623s,27
6,3,Nico Rosberg,Mercedes,+0.808s,26
14,4,Fernando Alonso,Ferrari,+0.982s,23
20,5,Kevin Magnussen,McLaren Mercedes,+1.041s,30
1,6,Sebastian Vettel,Red Bull Racing Renault,+1.084s,27
7,7,Kimi Räikkönen,Ferrari,+1.306s,27
11,8,Sergio Perez,Force India Mercedes,+1.500s,13
26,9,Daniil Kvyat,STR Renault,+1.554s,33
27,10,Nico Hulkenberg,Force India Mercedes,+1.925s,23
21,11,Esteban Gutierrez ,Sauber Ferrari,+1.927s,21
77,12,Valtteri Bottas,Williams Mercedes,+1.961s,20
19,13,Felipe Massa,Williams Mercedes,+1.963s,21
25,14,Jean-Eric Vergne,STR Renault,+2.113s,30
36,15,Giedo van der Garde,Sauber Ferrari,+2.242s,19
3,16,Daniel Ricciardo,Red Bull Racing Renault,+2.300s,12
34,17,Daniel Juncadella,Force India Mercedes,+3.005s,10
13,18,Pastor Maldonado,Lotus Renault,+3.325s,24
4,19,Max Chilton,Marussia Ferrari,+3.830s,25
17,20,Jules Bianchi,Marussia Ferrari,+3.894s,27
30,21,Charles Pic,Lotus Renault,+3.938s,23
45,22,Roberto Merhi,Caterham Renault,+4.517s,29
9,23,Marcus Ericsson,Caterham Renault,+4.761s,16
