,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:24.109
6,2,Nico Rosberg,Mercedes,1:24.383
77,3,Valtteri Bottas,Williams Mercedes,1:24.697
19,4,Felipe Massa,Williams Mercedes,1:24.865
20,5,Kevin Magnussen,McLaren Mercedes,1:25.314
22,6,Jenson Button,McLaren Mercedes,1:25.379
14,7,Fernando Alonso,Ferrari,1:25.430
1,8,Sebastian Vettel,Red Bull Racing Renault,1:25.436
3,9,Daniel Ricciardo,Red Bull Racing Renault,1:25.709
11,10,Sergio Perez,Force India Mercedes,1:25.944
7,11,Kimi Räikkönen,Ferrari,1:26.110
25,12,Jean-Eric Vergne,STR Renault,1:26.157
27,13,Nico Hulkenberg,Force India Mercedes,1:26.279
99,14,Adrian Sutil,Sauber Ferrari,1:26.588
21,15,Esteban Gutierrez ,Sauber Ferrari,1:26.692
13,16,Pastor Maldonado,Lotus Renault,1:27.520
8,17,Romain Grosjean,Lotus Renault,1:27.632
10,18,Kamui Kobayashi,Caterham Renault,1:27.671
17,19,Jules Bianchi,Marussia Ferrari,1:27.738
4,20,Max Chilton,Marussia Ferrari,1:28.247
26,21,Daniil Kvyat,STR Renault,1:26.070
