,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,53,1:19:10.236,25
6,2,Nico Rosberg,Mercedes,53,+3.175s,18
19,3,Felipe Massa,Williams Mercedes,53,+25.026s,15
77,4,Valtteri Bottas,Williams Mercedes,53,+40.786s,12
3,5,Daniel Ricciardo,Red Bull Racing Renault,53,+50.309s,10
1,6,Sebastian Vettel,Red Bull Racing Renault,53,+59.965s,8
11,7,Sergio Perez,Force India Mercedes,53,+62.518s,6
22,8,Jenson Button,McLaren Mercedes,53,+63.063s,4
7,9,Kimi Räikkönen,Ferrari,53,+63.535s,2
20,10,Kevin Magnussen,McLaren Mercedes,53,+66.171s,1
26,11,Daniil Kvyat,STR Renault,53,+71.184s,0
27,12,Nico Hulkenberg,Force India Mercedes,53,+72.606s,0
25,13,Jean-Eric Vergne,STR Renault,53,+73.093s,0
13,14,Pastor Maldonado,Lotus Renault,52,+1 lap,0
99,15,Adrian Sutil,Sauber Ferrari,52,+1 lap,0
8,16,Romain Grosjean,Lotus Renault,52,+1 lap,0
10,17,Kamui Kobayashi,Caterham Renault,52,+1 lap,0
17,18,Jules Bianchi,Marussia Ferrari,52,+1 lap,0
9,19,Marcus Ericsson,Caterham Renault,51,+2 laps,0
21,20,Esteban Gutierrez ,Sauber Ferrari,51,+2 laps,0
14,NC,Fernando Alonso,Ferrari,28,DNF,0
4,NC,Max Chilton,Marussia Ferrari,5,DNF,0
