,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:25.519,23
14,2,Fernando Alonso,Ferrari,+0.412s,13
77,3,Valtteri Bottas,Williams Mercedes,+0.571s,19
19,4,Felipe Massa,Williams Mercedes,+0.595s,18
22,5,Jenson Button,McLaren Mercedes,+0.723s,21
1,6,Sebastian Vettel,Red Bull Racing Renault,+0.771s,17
7,7,Kimi Räikkönen,Ferrari,+0.808s,15
26,8,Daniil Kvyat,STR Renault,+0.918s,21
3,9,Daniel Ricciardo,Red Bull Racing Renault,+0.963s,16
27,10,Nico Hulkenberg,Force India Mercedes,+1.089s,17
20,11,Kevin Magnussen,McLaren Mercedes,+1.310s,20
21,12,Esteban Gutierrez ,Sauber Ferrari,+1.688s,18
11,13,Sergio Perez,Force India Mercedes,+1.793s,10
25,14,Jean-Eric Vergne,STR Renault,+1.960s,22
99,15,Adrian Sutil,Sauber Ferrari,+1.979s,12
17,16,Jules Bianchi,Marussia Ferrari,+2.506s,19
13,17,Pastor Maldonado,Lotus Renault,+2.618s,20
10,18,Kamui Kobayashi,Caterham Renault,+2.746s,21
8,19,Romain Grosjean,Lotus Renault,+2.940s,14
4,20,Max Chilton,Marussia Ferrari,+3.060s,19
9,21,Marcus Ericsson,Caterham Renault,+3.732s,22
6,22,Nico Rosberg,Mercedes,,3
