,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:53.989,7
26,2,Daniil Kvyat,Red Bull Racing Renault,+1.235s,6
3,3,Daniel Ricciardo,Red Bull Racing Renault,+1.603s,10
55,4,Carlos Sainz,STR Renault,+1.678s,8
44,5,Lewis Hamilton,Mercedes,+1.704s,4
5,6,Sebastian Vettel,Ferrari,+1.721s,10
33,7,Max Verstappen,STR Renault,+1.980s,7
7,8,Kimi Räikkönen,Ferrari,+2.337s,10
14,9,Fernando Alonso,McLaren Honda,+2.850s,18
77,10,Valtteri Bottas,Williams Mercedes,+2.877s,15
19,11,Felipe Massa,Williams Mercedes,+3.092s,13
11,12,Sergio Perez,Force India Mercedes,+3.150s,4
22,13,Jenson Button,McLaren Honda,+3.506s,20
27,14,Nico Hulkenberg,Force India Mercedes,+3.529s,4
8,15,Romain Grosjean,Lotus Mercedes,+4.330s,10
36,16,Raffaele Marciello,Sauber Ferrari,+5.442s,19
9,17,Marcus Ericsson,Sauber Ferrari,+5.754s,18
53,18,Alexander Rossi,Marussia Ferrari,+7.165s,11
28,19,Will Stevens,Marussia Ferrari,+7.918s,13
13,20,Pastor Maldonado,Lotus Mercedes,,1
