,Position,Driver,Car,Laps,Time,Points
8,1,Mika Hakkinen,McLaren Mercedes,71,1:30:44.086,10
7,2,David Coulthard,McLaren Mercedes,71,+5.289s,6
3,3,Michael Schumacher,Ferrari,71,+39.093s,4
4,4,Eddie Irvine,Ferrari,71,+43.977s,3
10,5,Ralf Schumacher,Jordan Mugen Honda,71,+50.655s,2
1,6,Jacques Villeneuve,Williams Mecachrome,71,+53.202s,1
9,7,Damon Hill,Jordan Mugen Honda,71,+73.624s,0
15,8,Johnny Herbert,Sauber Petronas,70,+1 lap,0
6,9,Alexander Wurz,Benetton Playlife,70,+1 lap,0
12,10,Jarno Trulli,Prost Peugeot,70,+1 lap,0
22,11,Shinji Nakano,Minardi Ford,70,+1 lap,0
20,12,Ricardo Rosset,Tyrrell Ford,69,+2 laps,0
19,NC,Jos Verstappen,Stewart Ford,51,DNF,0
23,NC,Esteban Tuero,Minardi Ford,30,DNF,0
5,NC,Giancarlo Fisichella,Benetton Playlife,21,DNF,0
14,NC,Jean Alesi,Sauber Petronas,21,DNF,0
2,NC,Heinz-Harald Frentzen,Williams Mecachrome,16,DNF,0
18,NC,Rubens Barrichello,Stewart Ford,8,DNF,0
16,NC,Pedro Diniz,Arrows,3,DNF,0
17,NC,Mika Salo,Arrows,1,DNF,0
11,NC,Olivier Panis,Prost Peugeot,0,DNF,0
21,NC,Toranosuke Takagi,Tyrrell Ford,0,DNF,0
