,Position,Driver,Car,Time / Gap,Laps
7,1,David Coulthard,McLaren Mercedes,1:13.703,36
5,2,Giancarlo Fisichella,Benetton Playlife,+0.001s,43
8,3,Mika Hakkinen,McLaren Mercedes,+0.043s,30
15,4,Johnny Herbert,Sauber Petronas,+0.400s,45
18,5,Rubens Barrichello,Stewart Ford,+0.599s,35
6,6,Alexander Wurz,Benetton Playlife,+0.694s,34
3,7,Michael Schumacher,Ferrari,+0.708s,25
4,8,Eddie Irvine,Ferrari,+0.820s,31
9,9,Damon Hill,Jordan Mugen Honda,+0.832s,46
14,10,Jean Alesi,Sauber Petronas,+0.924s,35
12,11,Jarno Trulli,Prost Peugeot,+0.982s,44
11,12,Olivier Panis,Prost Peugeot,+1.052s,50
1,13,Jacques Villeneuve,Williams Mecachrome,+1.117s,39
10,14,Ralf Schumacher,Jordan Mugen Honda,+1.414s,28
21,15,Toranosuke Takagi,Tyrrell Ford,+1.455s,48
19,16,Jos Verstappen,Stewart Ford,+1.528s,35
2,17,Heinz-Harald Frentzen,Williams Mecachrome,+1.642s,25
17,18,Mika Salo,Arrows,+1.993s,31
22,19,Shinji Nakano,Minardi Ford,+2.468s,43
16,20,Pedro Diniz,Arrows,+2.600s,35
23,21,Esteban Tuero,Minardi Ford,+2.879s,28
20,22,Ricardo Rosset,Tyrrell Ford,+4.766s,36
