,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,McLaren Mercedes,1:19.315,5
9,2,Jenson Button,BAR Honda,+0.153s,6
1,3,Michael Schumacher,Ferrari,+0.256s,11
2,4,Rubens Barrichello,Ferrari,+0.270s,8
3,5,Juan Pablo Montoya,Williams BMW,+0.384s,10
7,6,Jarno Trulli,Renault,+0.651s,5
5,7,David Coulthard,McLaren Mercedes,+0.664s,5
10,8,Takuma Sato,BAR Honda,+0.862s,6
8,9,Fernando Alonso,Renault,+1.167s,13
4,10,Marc Gene,Williams BMW,+1.237s,13
12,11,Felipe Massa,Sauber Petronas,+1.370s,6
11,12,Giancarlo Fisichella,Sauber Petronas,+1.444s,9
16,13,Cristiano da Matta,Toyota,+1.702s,11
14,14,Mark Webber,Jaguar Cosworth,+1.980s,5
17,15,Olivier Panis,Toyota,+2.101s,15
15,16,Christian Klien,Jaguar Cosworth,+2.391s,6
19,17,Giorgio Pantano,Jordan Ford,+2.669s,11
18,18,Nick Heidfeld,Jordan Ford,+3.188s,12
