,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:19.138,16
1,2,Michael Schumacher,Ferrari,+0.076s,25
3,3,Juan Pablo Montoya,Williams BMW,+0.364s,13
4,4,Marc Gene,Williams BMW,+0.549s,14
35,5,Anthony Davidson,BAR Honda,+0.610s,23
5,6,David Coulthard,McLaren Mercedes,+0.883s,6
12,7,Felipe Massa,Sauber Petronas,+1.292s,17
11,8,Giancarlo Fisichella,Sauber Petronas,+1.308s,10
6,9,Kimi Räikkönen,McLaren Mercedes,+1.495s,5
9,10,Jenson Button,BAR Honda,+1.728s,8
38,11,Ricardo Zonta,Toyota,+1.957s,27
37,12,Bjorn Wirdheim,Jaguar Cosworth,+2.139s,24
10,13,Takuma Sato,BAR Honda,+2.147s,13
14,14,Mark Webber,Jaguar Cosworth,+2.382s,6
7,15,Jarno Trulli,Renault,+2.654s,13
8,16,Fernando Alonso,Renault,+2.865s,5
15,17,Christian Klien,Jaguar Cosworth,+3.141s,11
16,18,Cristiano da Matta,Toyota,+3.328s,16
17,19,Olivier Panis,Toyota,+3.382s,15
19,20,Giorgio Pantano,Jordan Ford,+3.526s,20
18,21,Nick Heidfeld,Jordan Ford,+3.578s,20
39,22,Timo Glock,Jordan Ford,+4.011s,23
20,23,Gianmaria Bruni,Minardi Cosworth,+4.525s,19
21,24,Zsolt Baumgartner,Minardi Cosworth,+4.577s,20
40,25,Bas Leinders,Minardi Cosworth,+5.749s,18
