,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,60,1:24:42.700,10
6,2,Kimi Räikkönen,McLaren Mercedes,60,+2.130s,8
2,3,Rubens Barrichello,Ferrari,60,+3.114s,6
9,4,Jenson Button,BAR Honda,60,+10.683s,5
3,5,Juan Pablo Montoya,Williams BMW,60,+12.173s,4
11,6,Giancarlo Fisichella,Sauber Petronas,60,+12.888s,3
5,7,David Coulthard,McLaren Mercedes,60,+19.668s,2
14,8,Mark Webber,Jaguar Cosworth,60,+23.701s,1
12,9,Felipe Massa,Sauber Petronas,60,+24.023s,0
8,10,Fernando Alonso,Renault,60,+24.835s,0
10,11,Takuma Sato,BAR Honda,60,+33.736s,0
4,12,Marc Gene,Williams BMW,60,+34.303s,0
16,13,Cristiano da Matta,Toyota,59,+1 lap,0
15,14,Christian Klien,Jaguar Cosworth,59,+1 lap,0
18,15,Nick Heidfeld,Jordan Ford,59,+1 lap,0
20,16,Gianmaria Bruni,Minardi Cosworth,56,+4 laps,0
19,NC,Giorgio Pantano,Jordan Ford,47,DNF,0
7,NC,Jarno Trulli,Renault,39,DNF,0
21,NC,Zsolt Baumgartner,Minardi Cosworth,29,DNF,0
17,NC,Olivier Panis,Toyota,16,DNF,0
