,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:24.026,27
77,2,Valtteri Bottas,Mercedes,+0.551s,29
33,3,Max Verstappen,Red Bull Racing TAG Heuer,+0.745s,26
7,4,Kimi Räikkönen,Ferrari,+0.849s,23
5,5,Sebastian Vettel,Ferrari,+0.969s,22
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.037s,25
8,7,Romain Grosjean,Haas Ferrari,+1.704s,24
14,8,Fernando Alonso,McLaren Renault,+1.870s,16
55,9,Carlos Sainz,Renault,+1.896s,23
2,10,Stoffel Vandoorne,McLaren Renault,+2.456s,15
10,11,Pierre Gasly,Scuderia Toro Rosso Honda,+2.468s,25
35,12,Sergey Sirotkin,Williams Mercedes,+2.510s,25
27,13,Nico Hulkenberg,Renault,+2.557s,25
31,14,Esteban Ocon,Force India Mercedes,+2.579s,30
18,15,Lance Stroll,Williams Mercedes,+2.610s,30
11,16,Sergio Perez,Force India Mercedes,+2.741s,26
20,17,Kevin Magnussen,Haas Ferrari,+3.009s,13
28,18,Brendon Hartley,Scuderia Toro Rosso Honda,+3.719s,16
9,19,Marcus Ericsson,Sauber Ferrari,+3.938s,28
16,20,Charles Leclerc,Sauber Ferrari,+4.827s,28
