,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:26.067,15
7,2,Kimi Räikkönen,Ferrari,+2.432s,13
9,3,Marcus Ericsson,Sauber Ferrari,+2.823s,14
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+5.613s,8
55,5,Carlos Sainz,Renault,+7.105s,11
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+7.976s,14
77,7,Valtteri Bottas,Mercedes,+8.107s,14
44,8,Lewis Hamilton,Mercedes,+8.158s,7
2,9,Stoffel Vandoorne,McLaren Renault,+8.166s,15
14,10,Fernando Alonso,McLaren Renault,+8.231s,13
10,11,Pierre Gasly,Scuderia Toro Rosso Honda,+8.923s,16
28,12,Brendon Hartley,Scuderia Toro Rosso Honda,+9.371s,16
35,13,Sergey Sirotkin,Williams Mercedes,+9.522s,16
18,14,Lance Stroll,Williams Mercedes,+9.761s,8
8,15,Romain Grosjean,Haas Ferrari,+10.104s,6
16,16,Charles Leclerc,Sauber Ferrari,+10.381s,12
20,17,Kevin Magnussen,Haas Ferrari,+10.740s,7
27,18,Nico Hulkenberg,Renault,+12.415s,8
31,19,Esteban Ocon,Force India Mercedes,,1
11,20,Sergio Perez,Force India Mercedes,,1
