,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:23.931,35
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.127s,34
77,3,Valtteri Bottas,Mercedes,+0.228s,34
7,4,Kimi Räikkönen,Ferrari,+0.283s,39
5,5,Sebastian Vettel,Ferrari,+0.520s,38
8,6,Romain Grosjean,Haas Ferrari,+0.717s,34
3,7,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.790s,28
14,8,Fernando Alonso,McLaren Renault,+1.269s,28
20,9,Kevin Magnussen,Haas Ferrari,+1.315s,30
2,10,Stoffel Vandoorne,McLaren Renault,+1.354s,34
55,11,Carlos Sainz,Renault,+1.459s,35
11,12,Sergio Perez,Force India Mercedes,+1.482s,30
27,13,Nico Hulkenberg,Renault,+1.532s,35
18,14,Lance Stroll,Williams Mercedes,+1.612s,32
31,15,Esteban Ocon,Force India Mercedes,+1.957s,33
28,16,Brendon Hartley,Scuderia Toro Rosso Honda,+1.994s,41
10,17,Pierre Gasly,Scuderia Toro Rosso Honda,+2.014s,39
35,18,Sergey Sirotkin,Williams Mercedes,+2.043s,37
9,19,Marcus Ericsson,Sauber Ferrari,+2.883s,31
16,20,Charles Leclerc,Sauber Ferrari,+2.884s,35
