,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:18.339,20
12,2,Giancarlo Fisichella,Jordan Peugeot,+1.499s,30
9,3,Mika Hakkinen,McLaren Mercedes,+1.675s,23
11,4,Ralf Schumacher,Jordan Peugeot,+1.681s,23
3,5,Jacques Villeneuve,Williams Renault,+1.886s,30
4,6,Heinz-Harald Frentzen,Williams Renault,+2.130s,28
18,7,Jos Verstappen,Tyrrell Ford,+3.173s,23
7,8,Jean Alesi,Benetton Renault,+3.403s,15
16,9,Johnny Herbert,Sauber Petronas,+3.867s,25
22,10,Rubens Barrichello,Stewart Ford,+4.893s,26
20,11,Ukyo Katayama,Minardi Hart,+5.130s,30
15,12,Shinji Nakano,Prost Mugen Honda,+5.500s,29
1,13,Damon Hill,Arrows Yamaha,+6.155s,30
21,14,Tarso Marques,Minardi Hart,+6.196s,30
19,15,Mika Salo,Tyrrell Ford,+7.110s,30
2,16,Pedro Diniz,Arrows Yamaha,+7.769s,26
10,17,David Coulthard,McLaren Mercedes,+9.121s,25
17,18,Norberto Fontana,Sauber Petronas,+9.566s,30
14,19,Jarno Trulli,Prost Mugen Honda,+11.261s,29
6,20,Eddie Irvine,Ferrari,+12.854s,17
8,21,Alexander Wurz,Benetton Renault,+13.604s,17
23,22,Jan Magnussen,Stewart Ford,+16.018s,13
