,Position,Driver,Car,Laps,Time,Points
5,1,Michael Schumacher,Ferrari,72,1:38:50.492,10
4,2,Heinz-Harald Frentzen,Williams Renault,72,+23.537s,6
6,3,Eddie Irvine,Ferrari,72,+74.801s,4
3,4,Jacques Villeneuve,Williams Renault,72,+81.784s,3
7,5,Jean Alesi,Benetton Renault,72,+82.735s,2
11,6,Ralf Schumacher,Jordan Peugeot,72,+89.871s,1
10,7,David Coulthard,McLaren Mercedes,71,DNF,0
16,8,Johnny Herbert,Sauber Petronas,71,+1 lap,0
12,9,Giancarlo Fisichella,Jordan Peugeot,71,+1 lap,0
14,10,Jarno Trulli,Prost Mugen Honda,70,+2 laps,0
20,11,Ukyo Katayama,Minardi Hart,70,+2 laps,0
1,12,Damon Hill,Arrows Yamaha,69,+3 laps,0
19,NC,Mika Salo,Tyrrell Ford,61,DNF,0
8,NC,Alexander Wurz,Benetton Renault,60,DNF,0
2,NC,Pedro Diniz,Arrows Yamaha,58,DNF,0
17,NC,Norberto Fontana,Sauber Petronas,40,DNF,0
22,NC,Rubens Barrichello,Stewart Ford,36,DNF,0
23,NC,Jan Magnussen,Stewart Ford,33,DNF,0
9,NC,Mika Hakkinen,McLaren Mercedes,18,DNF,0
18,NC,Jos Verstappen,Tyrrell Ford,15,DNF,0
15,NC,Shinji Nakano,Prost Mugen Honda,7,DNF,0
21,NC,Tarso Marques,Minardi Hart,5,DNF,0
