,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:37.502,14
6,2,Nico Rosberg,Mercedes,+0.231s,13
14,3,Fernando Alonso,Ferrari,+0.451s,17
27,4,Nico Hulkenberg,Force India Mercedes,+0.620s,10
22,5,Jenson Button,McLaren Mercedes,+1.134s,16
7,6,Kimi Räikkönen,Ferrari,+1.281s,12
20,7,Kevin Magnussen,McLaren Mercedes,+1.447s,15
26,8,Daniil Kvyat,STR Renault,+1.554s,24
11,9,Sergio Perez,Force India Mercedes,+1.600s,21
1,10,Sebastian Vettel,Red Bull Racing Renault,+1.887s,16
19,11,Felipe Massa,Williams Mercedes,+2.031s,11
25,12,Jean-Eric Vergne,STR Renault,+2.360s,26
40,13,Felipe Nasr,Williams Mercedes,+2.576s,14
3,14,Daniel Ricciardo,Red Bull Racing Renault,+2.904s,19
99,15,Adrian Sutil,Sauber Ferrari,+3.150s,20
13,16,Pastor Maldonado,Lotus Renault,+3.291s,31
17,17,Jules Bianchi,Marussia Ferrari,+3.387s,20
36,18,Giedo van der Garde,Sauber Ferrari,+3.411s,20
8,19,Romain Grosjean,Lotus Renault,+3.534s,24
4,20,Max Chilton,Marussia Ferrari,+4.292s,20
46,21,Robin Frijns,Caterham Renault,+4.915s,35
9,22,Marcus Ericsson,Caterham Renault,+5.209s,21
