,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:34.325,28
6,2,Nico Rosberg,Mercedes,+0.365s,31
14,3,Fernando Alonso,Ferrari,+1.035s,28
3,4,Daniel Ricciardo,Red Bull Racing Renault,+1.108s,28
19,5,Felipe Massa,Williams Mercedes,+1.117s,13
22,6,Jenson Button,McLaren Mercedes,+1.203s,21
1,7,Sebastian Vettel,Red Bull Racing Renault,+1.281s,30
26,8,Daniil Kvyat,STR Renault,+1.315s,31
20,9,Kevin Magnussen,McLaren Mercedes,+1.337s,22
11,10,Sergio Perez,Force India Mercedes,+1.477s,40
77,11,Valtteri Bottas,Williams Mercedes,+1.595s,9
25,12,Jean-Eric Vergne,STR Renault,+1.647s,33
27,13,Nico Hulkenberg,Force India Mercedes,+1.673s,18
7,14,Kimi Räikkönen,Ferrari,+2.041s,33
99,15,Adrian Sutil,Sauber Ferrari,+2.637s,13
21,16,Esteban Gutierrez ,Sauber Ferrari,+2.650s,35
13,17,Pastor Maldonado,Lotus Renault,+2.934s,25
8,18,Romain Grosjean,Lotus Renault,+3.274s,23
17,19,Jules Bianchi,Marussia Ferrari,+3.475s,15
4,20,Max Chilton,Marussia Ferrari,+3.922s,10
10,21,Kamui Kobayashi,Caterham Renault,+3.932s,33
9,22,Marcus Ericsson,Caterham Renault,+4.811s,30
