,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:35.324,12
6,2,Nico Rosberg,Mercedes,+0.115s,12
11,3,Sergio Perez,Force India Mercedes,+0.544s,10
77,4,Valtteri Bottas,Williams Mercedes,+0.792s,10
19,5,Felipe Massa,Williams Mercedes,+1.040s,8
22,6,Jenson Button,McLaren Mercedes,+1.070s,8
14,7,Fernando Alonso,Ferrari,+1.130s,12
27,8,Nico Hulkenberg,Force India Mercedes,+1.131s,11
26,9,Daniil Kvyat,STR Renault,+1.356s,16
7,10,Kimi Räikkönen,Ferrari,+1.448s,13
20,11,Kevin Magnussen,McLaren Mercedes,+1.498s,8
25,12,Jean-Eric Vergne,STR Renault,+1.706s,11
3,13,Daniel Ricciardo,Red Bull Racing Renault,+1.795s,11
21,14,Esteban Gutierrez ,Sauber Ferrari,+2.001s,18
99,15,Adrian Sutil,Sauber Ferrari,+2.765s,24
10,16,Kamui Kobayashi,Caterham Renault,+3.076s,17
17,17,Jules Bianchi,Marussia Ferrari,+3.412s,15
13,18,Pastor Maldonado,Lotus Renault,+3.556s,21
9,19,Marcus Ericsson,Caterham Renault,+3.647s,18
8,20,Romain Grosjean,Lotus Renault,+3.884s,17
1,21,Sebastian Vettel,Red Bull Racing Renault,+3.901s,8
4,22,Max Chilton,Marussia Ferrari,+4.273s,14
