,Position,Driver,Car,Time / Gap,Laps
26,1,Daniil Kvyat,Red Bull Racing Renault,1:46.142,34
7,2,Kimi Räikkönen,Ferrari,+0.039s,34
3,3,Daniel Ricciardo,Red Bull Racing Renault,+0.114s,29
44,4,Lewis Hamilton,Mercedes,+0.337s,33
5,5,Sebastian Vettel,Ferrari,+0.345s,35
11,6,Sergio Perez,Force India Mercedes,+0.517s,30
6,7,Nico Rosberg,Mercedes,+0.639s,34
14,8,Fernando Alonso,McLaren Honda,+0.817s,26
27,9,Nico Hulkenberg,Force India Mercedes,+1.152s,35
33,10,Max Verstappen,STR Renault,+1.285s,32
19,11,Felipe Massa,Williams Mercedes,+1.542s,28
12,12,Felipe Nasr,Sauber Ferrari,+1.613s,26
9,13,Marcus Ericsson,Sauber Ferrari,+1.653s,33
22,14,Jenson Button,McLaren Honda,+1.746s,28
55,15,Carlos Sainz,STR Renault,+1.870s,23
8,16,Romain Grosjean,Lotus Mercedes,+1.954s,32
77,17,Valtteri Bottas,Williams Mercedes,+1.976s,28
13,18,Pastor Maldonado,Lotus Mercedes,+3.952s,30
53,19,Alexander Rossi,Marussia Ferrari,+10.597s,9
28,20,Will Stevens,Marussia Ferrari,+13.790s,3
