,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:23.904,31
1,2,Mika Hakkinen,McLaren Mercedes,+0.238s,22
4,3,Rubens Barrichello,Ferrari,+0.295s,29
2,4,David Coulthard,McLaren Mercedes,+0.388s,33
9,5,Ralf Schumacher,Williams BMW,+0.448s,31
10,6,Jenson Button,Williams BMW,+0.611s,27
11,7,Giancarlo Fisichella,Benetton Playlife,+0.740s,27
23,8,Ricardo Zonta,BAR Honda,+0.768s,33
22,9,Jacques Villeneuve,BAR Honda,+0.876s,32
7,10,Eddie Irvine,Jaguar Cosworth,+1.160s,31
17,11,Mika Salo,Sauber Petronas,+1.275s,31
6,12,Jarno Trulli,Jordan Mugen Honda,+1.294s,11
14,13,Jean Alesi,Prost Peugeot,+1.395s,27
16,14,Pedro Diniz,Sauber Petronas,+1.503s,22
15,15,Nick Heidfeld,Prost Peugeot,+1.527s,32
8,16,Johnny Herbert,Jaguar Cosworth,+1.569s,32
18,17,Pedro de la Rosa,Arrows Supertec,+1.604s,30
19,18,Jos Verstappen,Arrows Supertec,+1.872s,31
5,19,Heinz-Harald Frentzen,Jordan Mugen Honda,+2.368s,7
20,20,Marc Gene,Minardi Fondmetal,+2.391s,33
21,21,Gaston Mazzacane,Minardi Fondmetal,+3.330s,22
12,22,Alexander Wurz,Benetton Playlife,+441.791s,5
