,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:40.424,28
4,2,Eddie Irvine,Ferrari,+0.082s,24
1,3,Mika Hakkinen,McLaren Mercedes,+0.683s,24
17,4,Johnny Herbert,Stewart Ford,+0.687s,32
2,5,David Coulthard,McLaren Mercedes,+0.845s,31
22,6,Jacques Villeneuve,BAR Supertec,+1.136s,29
16,7,Rubens Barrichello,Stewart Ford,+1.184s,29
11,8,Jean Alesi,Sauber Petronas,+1.618s,25
6,9,Ralf Schumacher,Williams Supertec,+1.729s,26
8,10,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.858s,26
9,11,Giancarlo Fisichella,Benetton Playlife,+1.868s,25
12,12,Pedro Diniz,Sauber Petronas,+2.049s,15
23,13,Ricardo Zonta,BAR Supertec,+2.154s,24
10,14,Alexander Wurz,Benetton Playlife,+2.331s,27
7,15,Damon Hill,Jordan Mugen Honda,+2.437s,30
19,16,Jarno Trulli,Prost Peugeot,+2.522s,24
5,17,Alessandro Zanardi,Williams Supertec,+2.684s,26
14,18,Pedro de la Rosa,Arrows,+3.305s,30
20,19,Luca Badoer,Minardi Ford,+3.557s,24
18,20,Olivier Panis,Prost Peugeot,+3.608s,12
21,21,Marc Gene,Minardi Ford,+4.513s,15
15,22,Toranosuke Takagi,Arrows,+4.554s,22
