,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Renault,1:12.296,43
2,2,Felipe Massa,Ferrari,+0.057s,41
11,3,Jarno Trulli,Toyota,+0.139s,44
1,4,Kimi Räikkönen,Ferrari,+0.304s,32
10,5,Mark Webber,Red Bull Renault,+0.354s,45
15,6,Sebastian Vettel,STR Ferrari,+0.391s,47
6,7,Nelson Piquet,Renault,+0.407s,44
7,8,Nico Rosberg,Williams Toyota,+0.465s,42
22,9,Lewis Hamilton,McLaren Mercedes,+0.531s,33
8,10,Kazuki Nakajima,Williams Toyota,+0.590s,42
9,11,David Coulthard,Red Bull Renault,+0.600s,38
4,12,Robert Kubica,Sauber BMW,+0.675s,48
3,13,Nick Heidfeld,Sauber BMW,+0.742s,49
12,14,Timo Glock,Toyota,+0.745s,39
23,15,Heikki Kovalainen,McLaren Mercedes,+0.917s,37
17,16,Rubens Barrichello,Honda,+0.925s,39
14,17,Sebastien Bourdais,STR Ferrari,+0.977s,41
16,18,Jenson Button,Honda,+1.045s,49
20,19,Adrian Sutil,Force India Ferrari,+1.132s,32
21,20,Giancarlo Fisichella,Force India Ferrari,+1.395s,33
