,Position,Driver,Car,Time / Gap,Laps
14,1,Jarno Trulli,Renault,1:18.915,44
25,2,Allan McNish,Toyota,+0.446s,49
3,3,David Coulthard,McLaren Mercedes,+0.682s,37
9,4,Giancarlo Fisichella,Jordan Honda,+0.765s,26
24,5,Mika Salo,Toyota,+0.900s,38
5,6,Ralf Schumacher,Williams BMW,+1.022s,47
2,7,Rubens Barrichello,Ferrari,+1.030s,43
23,8,Mark Webber,Minardi Asiatech,+1.113s,46
6,9,Juan Pablo Montoya,Williams BMW,+1.349s,39
15,10,Jenson Button,Renault,+1.460s,33
1,11,Michael Schumacher,Ferrari,+1.489s,30
12,12,Olivier Panis,BAR Honda,+1.972s,61
20,13,Heinz-Harald Frentzen,Arrows Cosworth,+2.090s,45
11,14,Jacques Villeneuve,BAR Honda,+2.171s,59
7,15,Nick Heidfeld,Sauber Petronas,+2.723s,38
8,16,Felipe Massa,Sauber Petronas,+2.768s,37
10,17,Takuma Sato,Jordan Honda,+2.953s,38
17,18,Pedro de la Rosa,Jaguar Cosworth,+2.961s,22
4,19,Kimi Räikkönen,McLaren Mercedes,+3.989s,6
16,20,Eddie Irvine,Jaguar Cosworth,+4.002s,28
21,21,Enrique Bernoldi,Arrows Cosworth,+4.235s,30
22,22,Alex Yoong,Minardi Asiatech,+7.603s,24
