,Position,Driver,Car,Time / Gap,Laps
14,1,Jarno Trulli,Renault,1:17.429,25
3,2,David Coulthard,McLaren Mercedes,+0.077s,32
6,3,Juan Pablo Montoya,Williams BMW,+0.236s,31
5,4,Ralf Schumacher,Williams BMW,+0.284s,30
2,5,Rubens Barrichello,Ferrari,+0.880s,40
1,6,Michael Schumacher,Ferrari,+1.042s,32
15,7,Jenson Button,Renault,+1.264s,27
9,8,Giancarlo Fisichella,Jordan Honda,+1.466s,34
20,9,Heinz-Harald Frentzen,Arrows Cosworth,+1.704s,35
8,10,Felipe Massa,Sauber Petronas,+1.717s,25
7,11,Nick Heidfeld,Sauber Petronas,+1.756s,28
12,12,Olivier Panis,BAR Honda,+1.955s,40
24,13,Mika Salo,Toyota,+2.001s,31
21,14,Enrique Bernoldi,Arrows Cosworth,+2.198s,30
4,15,Kimi Räikkönen,McLaren Mercedes,+2.559s,27
17,16,Pedro de la Rosa,Jaguar Cosworth,+2.877s,35
25,17,Allan McNish,Toyota,+2.945s,36
11,18,Jacques Villeneuve,BAR Honda,+3.148s,49
10,19,Takuma Sato,Jordan Honda,+3.424s,23
23,20,Mark Webber,Minardi Asiatech,+3.554s,30
22,21,Alex Yoong,Minardi Asiatech,+4.174s,36
16,22,Eddie Irvine,Jaguar Cosworth,+4.310s,17
