,Position,Driver,Car,Laps,Time,Points
3,1,David Coulthard,McLaren Mercedes,78,1:45:39.055,10
1,2,Michael Schumacher,Ferrari,78,+1.050s,6
5,3,Ralf Schumacher,Williams BMW,78,+77.450s,4
14,4,Jarno Trulli,Renault,77,+1 lap,3
9,5,Giancarlo Fisichella,Jordan Honda,77,+1 lap,2
20,6,Heinz-Harald Frentzen,Arrows Cosworth,77,+1 lap,1
2,7,Rubens Barrichello,Ferrari,77,+1 lap,0
7,8,Nick Heidfeld,Sauber Petronas,76,+2 laps,0
16,9,Eddie Irvine,Jaguar Cosworth,76,+2 laps,0
17,10,Pedro de la Rosa,Jaguar Cosworth,76,+2 laps,0
23,11,Mark Webber,Minardi Asiatech,76,+2 laps,0
21,12,Enrique Bernoldi,Arrows Cosworth,76,+2 laps,0
24,NC,Mika Salo,Toyota,69,DNF,0
8,NC,Felipe Massa,Sauber Petronas,63,DNF,0
12,NC,Olivier Panis,BAR Honda,51,DNF,0
15,NC,Jenson Button,Renault,51,DNF,0
6,NC,Juan Pablo Montoya,Williams BMW,46,DNF,0
11,NC,Jacques Villeneuve,BAR Honda,44,DNF,0
4,NC,Kimi Räikkönen,McLaren Mercedes,41,DNF,0
22,NC,Alex Yoong,Minardi Asiatech,29,DNF,0
10,NC,Takuma Sato,Jordan Honda,22,DNF,0
25,NC,Allan McNish,Toyota,15,DNF,0
