,Position,Driver,Car,Time / Gap,Laps
1,1,Mika Hakkinen,McLaren Mercedes,1:37.037,21
3,2,Michael Schumacher,Ferrari,+0.139s,27
10,3,Jenson Button,Williams BMW,+0.207s,28
4,4,Rubens Barrichello,Ferrari,+0.223s,21
9,5,Ralf Schumacher,Williams BMW,+0.456s,25
2,6,David Coulthard,McLaren Mercedes,+0.466s,28
11,7,Giancarlo Fisichella,Benetton Playlife,+0.702s,28
7,8,Eddie Irvine,Jaguar Cosworth,+0.856s,24
12,9,Alexander Wurz,Benetton Playlife,+1.220s,25
22,10,Jacques Villeneuve,BAR Honda,+1.385s,20
18,11,Pedro de la Rosa,Arrows Supertec,+1.401s,21
6,12,Jarno Trulli,Jordan Mugen Honda,+1.434s,13
19,13,Jos Verstappen,Arrows Supertec,+1.541s,21
8,14,Johnny Herbert,Jaguar Cosworth,+1.553s,29
15,15,Nick Heidfeld,Prost Peugeot,+1.721s,29
23,16,Ricardo Zonta,BAR Honda,+1.831s,22
5,17,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.835s,17
17,18,Mika Salo,Sauber Petronas,+1.884s,31
14,19,Jean Alesi,Prost Peugeot,+2.188s,23
16,20,Pedro Diniz,Sauber Petronas,+2.923s,6
20,21,Marc Gene,Minardi Fondmetal,+3.148s,25
21,22,Gaston Mazzacane,Minardi Fondmetal,+4.173s,29
