,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:37.728,26
1,2,Mika Hakkinen,McLaren Mercedes,+0.611s,31
4,3,Rubens Barrichello,Ferrari,+0.809s,19
2,4,David Coulthard,McLaren Mercedes,+1.282s,31
10,5,Jenson Button,Williams BMW,+1.383s,37
6,6,Jarno Trulli,Jordan Mugen Honda,+1.533s,26
5,7,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.801s,28
18,8,Pedro de la Rosa,Arrows Supertec,+1.819s,26
22,9,Jacques Villeneuve,BAR Honda,+1.941s,34
23,10,Ricardo Zonta,BAR Honda,+2.159s,37
7,11,Eddie Irvine,Jaguar Cosworth,+2.286s,26
9,12,Ralf Schumacher,Williams BMW,+2.438s,24
16,13,Pedro Diniz,Sauber Petronas,+2.600s,30
15,14,Nick Heidfeld,Prost Peugeot,+2.675s,37
17,15,Mika Salo,Sauber Petronas,+2.703s,31
11,16,Giancarlo Fisichella,Benetton Playlife,+2.792s,30
19,17,Jos Verstappen,Arrows Supertec,+2.795s,28
8,18,Johnny Herbert,Jaguar Cosworth,+3.096s,27
12,19,Alexander Wurz,Benetton Playlife,+3.257s,10
14,20,Jean Alesi,Prost Peugeot,+3.286s,24
20,21,Marc Gene,Minardi Fondmetal,+3.942s,26
21,22,Gaston Mazzacane,Minardi Fondmetal,+7.510s,16
