,Position,Driver,Car,Laps,Time,Points
7,1,John Watson,McLaren Ford,68,1:26:54.800,9
2,2,Carlos Reutemann,Williams Ford,68,+40.650s,6
26,3,Jacques Laffite,Ligier Matra,67,+1 lap,4
3,4,Eddie  Cheever,Tyrrell Ford,67,+1 lap,3
6,5,Hector Rebaque,Brabham Ford,67,+1 lap,2
10,6,Slim Borgudd,ATS Ford,67,+1 lap,1
17,7,Derek Daly,March Ford,66,+2 laps,0
32,8,Jean-Pierre Jarier,Osella Hart,65,+3 laps,0
16,9,Rene Arnoux,Renault,64,DNF,0
29,10,Riccardo Patrese,Arrows Ford,64,DNF,0
33,11,Marc Surer,Theodore Ford,61,DNF,0
22,NC,Mario Andretti,Alfa Romeo,59,DNF,0
20,NC,Keke Rosberg,Fittipaldi Ford,56,DNF,0
11,NC,Elio de Angelis,Lotus Ford,25,DNF,0
15,NC,Alain Prost,Renault,17,DNF,0
25,NC,Patrick Tambay,Ligier Matra,15,DNF,0
28,NC,Didier Pironi,Ferrari,13,DNF,0
5,NC,Nelson Piquet,Brabham Ford,11,DNF,0
23,NC,Bruno Giacomelli,Alfa Romeo,5,DNF,0
27,NC,Gilles Villeneuve,Ferrari,4,DNF,0
1,NC,Alan  Jones,Williams Ford,3,DNF,0
8,NC,Andrea de Cesaris,McLaren Ford,3,DNF,0
4,NC,Michele Alboreto,Tyrrell Ford,0,DNF,0
30,NC,Siegfried Stohr,Arrows Ford,0,DNF,0
