,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:51.082,19
44,2,Lewis Hamilton,Mercedes,+0.242s,24
3,3,Daniel Ricciardo,Red Bull Racing Renault,+0.291s,18
7,4,Kimi Räikkönen,Ferrari,+0.396s,23
5,5,Sebastian Vettel,Ferrari,+0.784s,21
26,6,Daniil Kvyat,Red Bull Racing Renault,+0.878s,18
33,7,Max Verstappen,STR Renault,+1.076s,27
55,8,Carlos Sainz,STR Renault,+1.339s,26
11,9,Sergio Perez,Force India Mercedes,+1.341s,20
77,10,Valtteri Bottas,Williams Mercedes,+1.429s,19
13,11,Pastor Maldonado,Lotus Mercedes,+1.457s,15
27,12,Nico Hulkenberg,Force India Mercedes,+1.532s,20
12,13,Felipe Nasr,Sauber Ferrari,+1.558s,16
19,14,Felipe Massa,Williams Mercedes,+1.571s,22
9,15,Marcus Ericsson,Sauber Ferrari,+2.344s,16
14,16,Fernando Alonso,McLaren Honda,+2.420s,15
30,17,Jolyon Palmer,Lotus Mercedes,+2.717s,23
22,18,Jenson Button,McLaren Honda,+3.143s,14
28,19,Will Stevens,Marussia Ferrari,+4.419s,16
98,20,Roberto Merhi,Marussia Ferrari,+5.004s,17
