,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,43,1:23:40.387,25
6,2,Nico Rosberg,Mercedes,43,+2.058s,18
8,3,Romain Grosjean,Lotus Mercedes,43,+37.988s,15
26,4,Daniil Kvyat,Red Bull Racing Renault,43,+45.692s,12
11,5,Sergio Perez,Force India Mercedes,43,+53.997s,10
19,6,Felipe Massa,Williams Mercedes,43,+55.283s,8
7,7,Kimi Räikkönen,Ferrari,43,+55.703s,6
33,8,Max Verstappen,STR Renault,43,+56.076s,4
77,9,Valtteri Bottas,Williams Mercedes,43,+61.040s,2
9,10,Marcus Ericsson,Sauber Ferrari,43,+91.234s,1
12,11,Felipe Nasr,Sauber Ferrari,43,+102.311s,0
5,12,Sebastian Vettel,Ferrari,42,DNF,0
14,13,Fernando Alonso,McLaren Honda,42,+1 lap,0
22,14,Jenson Button,McLaren Honda,42,+1 lap,0
98,15,Roberto Merhi,Marussia Ferrari,42,+1 lap,0
28,16,Will Stevens,Marussia Ferrari,42,+1 lap,0
55,NC,Carlos Sainz,STR Renault,32,DNF,0
3,NC,Daniel Ricciardo,Red Bull Racing Renault,19,DNF,0
13,NC,Pastor Maldonado,Lotus Mercedes,2,DNF,0
27,NC,Nico Hulkenberg,Force India Mercedes,0,DNS,0
