,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:31.430,12
11,2,Heinz-Harald Frentzen,Jordan Honda,+0.373s,28
3,3,Mika Hakkinen,McLaren Mercedes,+0.419s,20
4,4,David Coulthard,McLaren Mercedes,+0.584s,24
2,5,Rubens Barrichello,Ferrari,+0.698s,19
16,6,Nick Heidfeld,Sauber Petronas,+2.407s,29
12,7,Jarno Trulli,Jordan Honda,+2.449s,29
17,8,Kimi Räikkönen,Sauber Petronas,+2.639s,23
9,9,Olivier Panis,BAR Honda,+2.667s,20
5,10,Ralf Schumacher,Williams BMW,+2.818s,18
6,11,Juan Pablo Montoya,Williams BMW,+3.244s,21
19,12,Pedro de la Rosa,Jaguar Cosworth,+3.727s,26
14,13,Jos Verstappen,Arrows Asiatech,+3.743s,21
15,14,Enrique Bernoldi,Arrows Asiatech,+3.972s,25
7,15,Giancarlo Fisichella,Benetton Renault,+4.194s,19
10,16,Jacques Villeneuve,BAR Honda,+4.260s,6
8,17,Jenson Button,Benetton Renault,+4.544s,23
22,18,Jean Alesi,Prost Acer,+4.763s,18
23,19,Luciano Burti,Prost Acer,+5.773s,20
21,20,Fernando Alonso,Minardi European,+7.318s,16
20,21,Tarso Marques,Minardi European,+8.769s,14
18,22,Eddie Irvine,Jaguar Cosworth,+11.797s,7
