,Position,Driver,Car,Time / Gap,Laps
3,1,Mika Hakkinen,McLaren Mercedes,1:22.827,35
4,2,David Coulthard,McLaren Mercedes,+0.067s,42
2,3,Rubens Barrichello,Ferrari,+0.751s,41
1,4,Michael Schumacher,Ferrari,+0.792s,46
11,5,Heinz-Harald Frentzen,Jordan Honda,+1.050s,38
16,6,Nick Heidfeld,Sauber Petronas,+1.269s,42
19,7,Pedro de la Rosa,Jaguar Cosworth,+1.289s,22
5,8,Ralf Schumacher,Williams BMW,+1.395s,42
12,9,Jarno Trulli,Jordan Honda,+1.516s,47
17,10,Kimi Räikkönen,Sauber Petronas,+1.560s,39
10,11,Jacques Villeneuve,BAR Honda,+1.609s,37
9,12,Olivier Panis,BAR Honda,+1.735s,37
18,13,Eddie Irvine,Jaguar Cosworth,+1.906s,43
22,14,Jean Alesi,Prost Acer,+2.005s,38
14,15,Jos Verstappen,Arrows Asiatech,+2.199s,41
15,16,Enrique Bernoldi,Arrows Asiatech,+2.382s,36
6,17,Juan Pablo Montoya,Williams BMW,+2.440s,38
23,18,Luciano Burti,Prost Acer,+2.621s,32
8,19,Jenson Button,Benetton Renault,+2.846s,35
21,20,Fernando Alonso,Minardi European,+3.868s,34
7,21,Giancarlo Fisichella,Benetton Renault,+3.903s,26
20,22,Tarso Marques,Minardi European,+4.376s,31
