,Position,Driver,Car,Laps,Time,Points
6,1,Juan Manuel Fangio,Alfa Romeo,64,2:57:52.800,9
4,2,Luigi Fagioli,Alfa Romeo,64,+25.700s,6
14,3,Peter  Whitehead,Ferrari,61,+3 laps,4
44,4,Robert  Manzon,Simca-Gordini,61,+3 laps,3
16,5,Eugene  Chaboud,Talbot-Lago,59,+5 laps,1
26,6,Louis  Rosier,Talbot-Lago,56,+8 laps,0
2,7,Nino Farina,Alfa Romeo,55,DNF,0
18,8,Yves Giraud-Cabantous,Talbot-Lago,52,+12 laps,0
22,NC,Pierre  Levegh,Talbot-Lago,37,DNF,0
40,NC,Felice  Bonetto,Maserati Milano,15,DNF,0
42,NC,Johnny Claes,Talbot-Lago,12,DNF,0
20,NC,Louis  Rosier,Talbot-Lago,11,DNF,0
32,NC,Reg  Parnell,Maserati,10,DNF,0
28,NC,Franco  Rol,Maserati,7,DNF,0
30,NC,Louis  Chiron,Maserati,7,DNF,0
34,NC,David  Hampshire,Maserati,6,DNF,0
12,NC,Raymond  Sommer,Talbot-Lago,5,DNF,0
36,NC,Jose Froilan Gonzalez,Maserati,4,DNF,0
