,Position,Driver,Car,Time / Gap,Laps
2,1,Heinz-Harald Frentzen,Williams Mecachrome,1:39.479,14
10,2,Ralf Schumacher,Jordan Mugen Honda,+0.476s,12
5,3,Giancarlo Fisichella,Benetton Playlife,+0.782s,11
7,4,David Coulthard,McLaren Mercedes,+0.816s,15
8,5,Mika Hakkinen,McLaren Mercedes,+0.842s,16
1,6,Jacques Villeneuve,Williams Mecachrome,+0.885s,11
4,7,Eddie Irvine,Ferrari,+1.029s,9
6,8,Alexander Wurz,Benetton Playlife,+1.109s,11
18,9,Rubens Barrichello,Stewart Ford,+1.134s,17
3,10,Michael Schumacher,Ferrari,+1.177s,4
21,11,Toranosuke Takagi,Tyrrell Ford,+1.218s,12
14,12,Jean Alesi,Sauber Petronas,+1.348s,9
11,13,Olivier Panis,Prost Peugeot,+1.828s,6
15,14,Johnny Herbert,Sauber Petronas,+1.893s,11
19,15,Jos Verstappen,Stewart Ford,+1.956s,13
9,16,Damon Hill,Jordan Mugen Honda,+1.958s,17
17,17,Mika Salo,Arrows,+2.923s,10
16,18,Pedro Diniz,Arrows,+4.036s,10
12,19,Jarno Trulli,Prost Peugeot,+4.085s,12
23,20,Esteban Tuero,Minardi Ford,+4.800s,14
22,21,Shinji Nakano,Minardi Ford,+5.341s,12
20,22,Ricardo Rosset,Tyrrell Ford,+9.506s,6
