,Position,Driver,Car,Time / Gap,Laps
4,1,Eddie Irvine,Ferrari,1:24.987,23
3,2,Michael Schumacher,Ferrari,+0.259s,12
7,3,David Coulthard,McLaren Mercedes,+0.703s,26
1,4,Jacques Villeneuve,Williams Mecachrome,+1.066s,26
8,5,Mika Hakkinen,McLaren Mercedes,+1.172s,16
2,6,Heinz-Harald Frentzen,Williams Mecachrome,+1.541s,26
12,7,Jarno Trulli,Prost Peugeot,+1.761s,25
9,8,Damon Hill,Jordan Mugen Honda,+1.851s,25
5,9,Giancarlo Fisichella,Benetton Playlife,+1.898s,17
6,10,Alexander Wurz,Benetton Playlife,+1.899s,18
10,11,Ralf Schumacher,Jordan Mugen Honda,+2.092s,29
15,12,Johnny Herbert,Sauber Petronas,+2.554s,29
11,13,Olivier Panis,Prost Peugeot,+2.689s,12
18,14,Rubens Barrichello,Stewart Ford,+3.079s,19
20,15,Ricardo Rosset,Tyrrell Ford,+3.111s,18
21,16,Toranosuke Takagi,Tyrrell Ford,+3.148s,29
19,17,Jos Verstappen,Stewart Ford,+3.619s,14
23,18,Esteban Tuero,Minardi Ford,+3.860s,30
22,19,Shinji Nakano,Minardi Ford,+3.862s,27
17,20,Mika Salo,Arrows,+4.616s,11
16,21,Pedro Diniz,Arrows,+28.684s,7
14,22,Jean Alesi,Sauber Petronas,+1015.645s,2
